seat_1,seat_2,seat_3,seat_4,seat_5,seat_6,seat_7,seat_8,seat_9,seat_10,seat_11,seat_12,seat_13,seat_14,seat_15,seat_16,seat_17,seat_18,seat_19,seat_20,seat_21,seat_22,seat_23,seat_24,seat_25,seat_26,seat_27,seat_28,seat_29,seat_30,seat_31,seat_32,back_1,back_2,back_3,back_4,back_5,back_6,back_7,back_8,back_9,back_10,back_11,back_12,back_13,back_14,back_15,back_16,back_17,back_18,back_19,back_20,back_21,back_22,back_23,back_24,back_25,back_26,back_27,back_28,back_29,back_30,back_31,back_32,Label
22.142857,39.82857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.914286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.571429,0.0,11.971429,0.0,131.37143,0.0,66.74286,0.0,0.0,0.0,33.62857,138.71428,0.0,0.0,0.0,17.085714,0.0,0.0,0.0,0.0,0.0,40.74286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4857144,p3
20.142857,29.714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.314285,0.0,0.0,0.0,9.685715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9142857,0.0,0.0,11.0,0.0,26.828571,0.0,148.65715,0.0,54.657143,0.0,0.0,0.0,18.542856,97.51428,0.0,0.0,0.0,7.142857,0.0,0.0,0.0,0.0,0.0,43.057144,4.9714284,0.0,0.0,4.5142856,0.0,0.0,0.0,0.0,0.0,0.0,5.3428574,p3
28.057142,23.285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0,0.0,43.342857,0.0,0.0,0.0,21.085714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.428571,0.0,0.0,15.6285715,0.0,32.085712,0.0,146.42857,0.0,54.485714,0.0,0.0,0.0,17.4,92.828575,0.0,0.0,0.0,6.1714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.7714286,p3
46.942856,25.171429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2,0.0,0.0,17.457144,5.4,13.685715,0.0,161.22858,0.0,69.057144,0.0,0.0,0.0,24.857143,129.57143,0.0,0.0,0.0,14.942857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
26.285715,21.285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3142858,0.0,0.0,0.0,0.0,0.0,0.0,32.942856,0.0,0.0,0.0,14.885715,5.7714286,0.0,0.0,0.0,0.0,0.0,0.0,6.3142858,0.0,0.0,0.0,0.0,20.742857,0.0,124.77143,0.0,62.514286,0.0,0.0,0.0,23.942858,116.22857,0.0,0.0,0.0,9.171429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.057144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
63.42857,71.057144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0285716,0.0,0.0,0.0,6.0285716,0.0,0.0,0.0,0.0,78.11429,0.0,0.0,0.0,52.714287,145.22858,0.0,0.0,0.0,38.74286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.37143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
33.685715,30.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.142857,0.0,0.0,0.0,16.914286,6.0571427,0.0,0.0,0.0,0.0,0.0,0.0,6.885714,0.0,0.0,0.0,0.0,10.142858,0.0,114.22857,0.0,57.685715,0.0,0.0,0.0,32.514286,122.42857,0.0,0.0,0.0,18.885714,0.0,0.0,0.0,0.0,43.37143,0.0,0.0,0.0,4.742857,0.0,11.771428,0.0,0.0,0.0,0.0,0.0,0.0,p3
30.314285,18.857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.142857,0.0,0.0,0.0,24.828571,6.6571426,0.0,0.0,0.0,0.0,0.0,0.0,5.542857,0.0,0.0,0.0,0.0,17.028572,0.0,118.314285,0.0,55.714287,0.0,0.0,0.0,33.028572,128.42857,0.0,0.0,0.0,19.828571,0.0,0.0,0.0,0.0,41.62857,0.0,0.0,0.0,9.4,0.0,29.314285,0.0,0.0,0.0,4.3714285,0.0,0.0,p3
48.028572,30.742857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.857143,0.0,0.0,0.0,14.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8285713,0.0,0.0,0.0,0.0,61.42857,0.0,0.0,0.0,70.97143,137.08571,0.0,0.0,0.0,43.54286,0.0,0.0,0.0,0.0,85.685715,0.0,16.37143,0.0,13.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
5.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.714285,0.0,0.0,0.0,11.228572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.285715,0.0,0.0,0.0,0.0,13.514286,0.0,0.0,0.0,97.74286,66.97143,0.0,0.0,17.028572,85.828575,0.0,61.142857,0.0,5.4857144,55.114285,27.4,39.228573,0.0,5.6285715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
31.885714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0571427,0.0,0.0,0.0,4.3142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.285715,0.0,0.0,0.0,0.0,31.942858,0.0,0.0,0.0,151.48572,98.171425,0.0,0.0,20.0,115.2,0.0,28.514286,0.0,0.0,0.0,33.8,60.42857,0.0,0.0,0.0,12.085714,0.0,0.0,0.0,0.0,0.0,0.0,p3
81.08572,5.2,0.0,0.0,12.3714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.857142,0.0,0.0,0.0,29.77143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.228573,6.6571426,47.25714,19.8,105.171425,0.0,93.88571,0.0,0.0,0.0,32.62857,86.4,0.0,0.0,0.0,0.0,34.857143,0.0,0.0,0.0,32.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
102.02857,5.0857143,0.0,0.0,19.885714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.485714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.028572,25.142857,0.0,0.0,0.0,123.62857,0.0,0.0,0.0,78.057144,122.057144,0.0,0.0,0.0,12.2,61.42857,0.0,0.0,0.0,40.942856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
86.97143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3428574,0.0,0.0,0.0,11.314285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.885714,0.0,0.0,0.0,0.0,99.314285,0.0,0.0,0.0,122.57143,121.4,0.0,0.0,0.0,23.514286,73.11429,0.0,0.0,0.0,45.028572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
19.857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9428573,0.0,0.0,0.0,8.742857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.971428,0.0,0.0,0.0,0.0,32.25714,0.0,0.0,0.0,180.62857,73.42857,0.0,0.0,27.942858,74.057144,24.37143,0.0,0.0,0.0,15.057143,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
5.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.74286,0.0,0.0,0.0,0.0,4.6857142,0.0,0.0,0.0,162.54286,46.6,0.0,0.0,55.42857,115.08572,0.0,0.0,0.0,4.8285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
5.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.62857,0.0,0.0,0.0,0.0,5.0285716,0.0,0.0,0.0,165.65715,52.228573,0.0,0.0,47.685715,108.88571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
5.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.114285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.057144,0.0,0.0,0.0,0.0,4.6,0.0,0.0,0.0,164.85715,43.771427,0.0,0.0,50.4,109.74286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
5.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.314285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.62857,0.0,0.0,0.0,0.0,4.571429,0.0,0.0,0.0,165.68571,44.74286,0.0,0.0,50.37143,109.942856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
5.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.657143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.65714,0.0,0.0,0.0,0.0,4.571429,0.0,0.0,0.0,164.85715,44.2,0.0,0.0,50.857143,108.34286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
5.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.37143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.42857,0.0,0.0,0.0,0.0,24.085714,0.0,0.0,0.0,176.45714,72.74286,0.0,0.0,31.114286,85.02857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
5.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.114285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.51428,0.0,0.0,0.0,0.0,10.571428,0.0,0.0,0.0,171.48572,56.8,0.0,0.0,47.857143,95.28571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
5.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.37143,0.0,0.0,0.0,0.0,11.771428,0.0,0.0,0.0,178.25714,61.4,0.0,0.0,47.142857,97.51428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.657143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.85714,0.0,0.0,0.0,0.0,10.685715,0.0,0.0,0.0,172.71428,59.885715,0.0,0.0,51.8,98.71429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.771428,0.0,p3
5.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.71429,0.0,0.0,0.0,0.0,10.828571,0.0,0.0,0.0,172.57143,48.17143,0.0,0.0,48.685715,83.77143,0.0,48.142857,0.0,0.0,45.25714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
5.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.314285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5142856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,4.8285713,0.0,0.0,76.11429,66.42857,0.0,97.42857,0.0,6.0,47.857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
5.714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.42857,0.0,0.0,0.0,72.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.457146,0.0,0.0,94.14286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
5.714286,0.0,0.0,0.0,0.0,49.857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.057142,0.0,0.0,0.0,171.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.11429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
5.714286,73.51428,0.0,0.0,0.0,125.77143,23.057142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.17143,0.0,0.0,95.22857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
38.142857,75.28571,5.3142858,0.0,133.48572,98.8,20.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.42857,0.0,0.0,104.02857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
46.4,0.0,0.0,0.0,170.62857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.28572,0.0,0.0,107.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
10.542857,71.88571,6.6857142,0.0,26.2,106.4,114.48572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,195.2,0.0,0.0,108.71429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
5.714286,0.0,0.0,0.0,0.0,300.77142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.97144,0.0,0.0,107.97143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
5.714286,0.0,0.0,0.0,0.0,54.45714,198.68571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.51428,0.0,0.0,103.14286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
5.714286,0.0,0.0,0.0,0.0,0.0,212.94286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,225.85715,0.0,0.0,98.57143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
5.714286,0.0,0.0,0.0,0.0,0.0,152.31429,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6,0.0,0.0,0.0,91.02857,0.0,0.0,200.82857,39.714287,0.0,88.57143,0.0,0.0,0.0,4.6,0.0,0.0,0.0,0.0,p3
5.714286,0.0,0.0,0.0,0.0,0.0,123.62857,0.0,0.0,0.0,35.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.114286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,237.05714,0.0,0.0,85.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
5.714286,0.0,0.0,0.0,0.0,0.0,123.62857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.742857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.9428573,0.0,0.0,0.0,0.0,0.0,83.08572,5.0857143,0.0,219.05714,57.142857,0.0,48.25714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
5.714286,0.0,22.6,0.0,0.0,0.0,7.8285713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.82857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.228572,0.0,0.0,0.0,0.0,0.0,68.14286,0.0,0.0,224.4,72.57143,0.0,38.657143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
5.714286,0.0,15.3714285,0.0,0.0,0.0,23.857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.22857,0.0,0.0,160.48572,86.828575,0.0,58.685715,19.685715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
5.714286,0.0,12.457143,0.0,0.0,0.0,9.542857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.25714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9428573,0.0,0.0,0.0,0.0,0.0,70.74286,0.0,0.0,182.8,82.65714,0.0,50.085712,0.0,0.0,0.0,4.885714,0.0,0.0,0.0,0.0,p3
5.714286,0.0,13.828571,0.0,0.0,0.0,19.22857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.857143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.6,0.0,0.0,0.0,0.0,0.0,56.285713,0.0,0.0,182.4,104.28571,0.0,62.057144,0.0,0.0,0.0,5.571429,0.0,0.0,0.0,0.0,p3
5.714286,0.0,18.685715,0.0,0.0,0.0,10.428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.45714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.57143,0.0,0.0,179.11429,72.88571,0.0,72.22857,11.771428,0.0,0.0,4.6285715,0.0,0.0,0.0,0.0,p3
5.714286,0.0,12.342857,0.0,0.0,0.0,20.657143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.028572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.285714,0.0,0.0,0.0,0.0,0.0,61.857143,0.0,0.0,185.54286,99.28571,0.0,58.17143,0.0,0.0,0.0,5.142857,0.0,0.0,0.0,0.0,p3
5.714286,0.0,22.314285,0.0,0.0,0.0,5.4857144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.08572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.97143,0.0,0.0,199.14285,79.37143,0.0,57.885715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
5.714286,0.0,17.142857,0.0,0.0,0.0,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.42857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.11429,0.0,0.0,211.02856,86.685715,0.0,61.714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
5.714286,0.0,5.9428573,0.0,0.0,0.0,79.91428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.971428,4.885714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.48572,0.0,0.0,218.62857,40.57143,0.0,29.571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
5.714286,0.0,0.0,0.0,0.0,0.0,24.114286,0.0,0.0,0.0,17.914286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.4857144,15.428572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.82857,0.0,0.0,0.0,144.8,0.0,13.485714,4.9142857,9.971429,18.314285,4.714286,0.0,0.0,76.34286,0.0,0.0,136.85715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
5.714286,0.0,0.0,0.0,0.0,0.0,24.22857,0.0,0.0,0.0,18.142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.114286,13.114285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.14286,0.0,0.0,0.0,156.05714,0.0,7.142857,4.3142858,10.6,23.342857,8.885715,0.0,0.0,100.57143,0.0,0.0,117.88571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
5.714286,0.0,0.0,0.0,0.0,0.0,22.942858,0.0,0.0,0.0,16.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.857142,13.142858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.657143,0.0,0.0,0.0,176.34285,0.0,5.714286,0.0,28.114286,19.057142,9.857142,0.0,0.0,115.457146,0.0,0.0,0.0,4.6,0.0,0.0,105.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
5.714286,0.0,14.085714,0.0,0.0,0.0,27.742857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7714286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.057143,0.0,0.0,0.0,160.68571,0.0,0.0,0.0,39.057144,18.971428,14.257143,0.0,0.0,113.65714,0.0,0.0,0.0,12.428572,0.0,0.0,52.714287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,p3
