frame,timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,person,posture,trial
96,1786864858.194484,0,479,467,764,637,648,373,659,565,73,0,284,598,699,722,805,733,698,795,710,731,697,611,368,0,0,0,0,1195,1255,1156,75,yewon,cross_leg_right,1
97,1786864858.194836,0,483,468,764,645,653,374,659,565,69,0,283,595,707,721,805,734,697,798,713,733,701,611,363,0,0,0,0,1196,1253,1151,75,yewon,cross_leg_right,1
98,1786864858.195191,0,482,468,761,646,635,375,660,566,67,0,283,595,701,723,805,735,699,799,711,731,701,611,366,0,0,0,0,1195,1253,1159,73,yewon,cross_leg_right,1
99,1786864858.195552,0,485,467,761,645,646,374,659,565,60,0,285,591,700,723,805,735,698,797,709,733,701,610,365,0,0,0,0,1196,1252,1169,71,yewon,cross_leg_right,1
100,1786864858.195903,0,485,467,762,647,648,375,657,563,59,0,285,587,709,725,805,739,698,799,711,733,701,611,365,0,0,0,0,1203,1252,1148,88,yewon,cross_leg_right,1
101,1786864858.196266,0,487,469,763,646,649,375,659,565,61,0,287,595,702,719,807,733,697,797,711,733,699,612,363,0,0,0,0,1199,1255,1157,68,yewon,cross_leg_right,1
102,1786864858.196623,0,487,469,763,647,648,374,655,565,59,0,295,607,699,723,808,735,697,799,703,733,702,611,364,0,0,0,0,1199,1251,1149,68,yewon,cross_leg_right,1
103,1786864858.196980,0,488,471,765,645,647,373,657,566,67,0,297,597,702,725,807,731,699,797,711,739,701,611,376,0,0,0,0,1197,1251,1149,67,yewon,cross_leg_right,1
104,1786864858.197332,0,488,469,765,647,636,375,659,567,69,0,298,581,701,725,807,739,697,797,711,733,701,610,373,0,0,0,0,1198,1253,1149,61,yewon,cross_leg_right,1
105,1786864858.197656,0,485,470,763,658,649,373,659,567,70,0,294,600,701,723,807,735,699,799,712,733,701,612,364,0,0,0,0,1198,1253,1145,63,yewon,cross_leg_right,1
106,1786864858.197989,0,487,469,763,646,648,374,661,567,72,0,299,589,697,723,807,735,697,803,711,733,697,611,365,0,0,0,0,1209,1253,1145,60,yewon,cross_leg_right,1
107,1786864858.198314,0,489,469,763,648,637,373,659,567,73,0,299,601,699,723,807,735,698,800,713,732,701,610,362,0,0,0,0,1198,1252,1139,59,yewon,cross_leg_right,1
108,1786864858.198647,0,487,471,763,645,649,374,659,565,73,0,300,595,701,724,807,732,697,797,713,742,684,611,363,0,0,0,0,1194,1247,1145,55,yewon,cross_leg_right,1
109,1786864858.198972,0,488,469,761,647,648,373,659,568,75,0,299,597,701,714,807,738,698,799,712,733,701,607,365,0,0,0,0,1196,1255,1147,54,yewon,cross_leg_right,1
110,1786864858.199297,0,487,469,763,647,649,375,659,568,77,0,297,585,703,723,807,735,699,799,713,735,703,611,350,0,0,0,0,1209,1253,1149,59,yewon,cross_leg_right,1
111,1786864858.199631,0,486,470,762,647,650,375,659,569,84,0,295,605,701,723,807,734,698,798,714,733,702,612,375,0,0,0,0,1197,1252,1177,59,yewon,cross_leg_right,1
