frame,timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,person,posture,trial
77,1786865015.333036,0,0,253,552,547,598,495,563,0,0,0,221,469,503,453,447,403,661,871,667,575,453,423,231,0,374,590,413,891,1213,1043,587,yewon,lean_left,1
78,1786865015.333465,0,0,261,552,547,595,493,559,0,0,0,228,473,509,456,447,404,653,867,666,584,453,423,231,0,374,575,404,877,1199,1035,596,yewon,lean_left,1
79,1786865015.333901,0,0,261,559,549,593,495,563,0,0,0,223,475,509,454,447,405,647,869,665,587,452,421,229,0,378,584,399,859,1183,1033,589,yewon,lean_left,1
80,1786865015.334315,0,0,260,555,550,596,494,564,0,0,0,231,469,508,456,455,409,647,867,671,587,455,415,229,0,398,599,405,841,1169,1033,589,yewon,lean_left,1
81,1786865015.334710,0,0,260,553,548,599,494,571,35,0,0,231,483,507,456,447,415,637,867,667,585,457,415,231,0,415,615,423,831,1147,1019,587,yewon,lean_left,1
82,1786865015.335099,0,0,262,549,552,601,495,571,69,0,0,240,477,507,459,459,414,647,873,662,591,459,415,231,0,425,635,442,827,1128,1005,557,yewon,lean_left,1
83,1786865015.335484,0,0,263,553,554,603,501,573,93,0,0,237,468,508,459,459,423,645,874,660,587,463,420,233,0,439,665,463,823,1107,995,565,yewon,lean_left,1
84,1786865015.335856,0,0,265,555,555,605,501,573,105,0,0,247,471,517,458,461,423,651,873,652,589,465,422,238,0,467,687,478,805,1083,977,539,yewon,lean_left,1
85,1786865015.336214,0,0,263,552,552,607,503,585,115,0,0,247,465,507,455,457,422,651,875,649,601,467,429,245,0,483,701,489,786,1063,965,541,yewon,lean_left,1
86,1786865015.336584,0,0,265,555,556,611,505,581,118,0,0,243,474,520,459,459,423,653,873,635,584,467,427,249,0,479,701,491,760,1043,943,532,yewon,lean_left,1
87,1786865015.336988,0,0,267,558,552,611,505,582,117,0,0,251,467,517,457,459,421,658,869,633,575,469,427,249,0,479,693,480,733,1017,939,533,yewon,lean_left,1
88,1786865015.337392,0,0,267,555,555,613,517,584,117,0,0,249,475,517,459,458,422,659,870,629,573,469,429,251,0,447,676,460,691,1007,927,529,yewon,lean_left,1
89,1786865015.337765,0,0,267,571,557,612,517,583,111,0,0,249,475,517,457,457,419,662,871,623,579,465,429,247,0,435,652,427,659,989,921,533,yewon,lean_left,1
90,1786865015.338124,0,0,270,563,553,613,511,583,114,0,0,248,475,517,458,457,423,678,875,623,582,473,421,252,0,427,630,383,632,979,911,535,yewon,lean_left,1
91,1786865015.338480,0,0,273,563,560,628,519,587,111,0,0,252,471,508,457,459,422,669,879,630,573,473,429,249,0,424,617,359,618,967,905,551,yewon,lean_left,1
