frame,timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,person,posture,trial
107,1786867448.713575,0,0,35,248,295,587,538,559,469,211,0,0,105,293,301,325,285,185,652,629,724,679,599,599,0,75,204,138,0,201,635,423,dahye,lean_left,1
108,1786867448.713912,0,0,37,249,295,601,537,561,469,211,0,0,106,293,299,317,283,186,658,627,718,681,601,600,0,75,203,139,0,201,633,425,dahye,lean_left,1
109,1786867448.714254,0,0,31,247,292,588,541,559,469,213,0,0,107,293,299,318,285,185,651,629,715,681,600,597,0,73,203,142,0,203,636,423,dahye,lean_left,1
110,1786867448.714594,0,0,33,248,292,587,536,559,471,211,0,0,105,292,299,317,285,185,651,629,719,680,599,599,0,75,203,139,0,200,635,423,dahye,lean_left,1
111,1786867448.714928,0,0,35,247,293,588,538,559,468,213,0,0,104,293,298,318,285,185,652,629,722,680,601,600,0,75,203,141,0,203,636,423,dahye,lean_left,1
112,1786867448.715257,0,0,31,244,291,589,536,559,471,213,0,0,107,293,299,317,285,187,653,625,724,681,602,600,0,75,204,140,0,202,635,424,dahye,lean_left,1
113,1786867448.715584,0,0,31,248,294,587,537,559,468,212,0,0,103,287,299,317,283,185,651,627,725,681,601,601,0,71,202,139,0,201,639,424,dahye,lean_left,1
114,1786867448.715925,0,0,29,249,295,587,543,559,470,212,0,0,102,293,298,318,285,187,651,629,719,679,603,599,0,75,204,141,0,200,637,424,dahye,lean_left,1
115,1786867448.716250,0,0,30,247,291,587,539,559,471,211,0,0,101,292,297,317,285,187,653,629,728,681,605,601,0,75,204,141,0,201,637,423,dahye,lean_left,1
116,1786867448.716589,0,0,29,247,295,588,538,563,469,212,0,0,102,291,300,317,283,186,653,629,724,681,599,599,0,75,205,141,0,201,637,423,dahye,lean_left,1
117,1786867448.716913,0,0,35,247,296,587,537,558,469,212,0,0,107,293,297,317,281,186,653,631,724,681,601,599,0,73,211,139,0,201,637,424,dahye,lean_left,1
118,1786867448.717248,0,0,39,247,293,585,536,559,469,207,0,0,102,293,297,317,283,189,651,627,721,682,601,599,0,75,203,147,0,201,636,425,dahye,lean_left,1
119,1786867448.717577,0,0,33,249,287,588,539,565,467,211,0,0,107,293,297,339,283,185,651,629,725,680,601,602,0,71,204,139,0,202,639,423,dahye,lean_left,1
120,1786867448.717904,0,0,30,245,293,589,537,558,469,212,0,0,101,292,297,318,283,183,655,627,719,681,603,601,0,75,203,140,0,200,637,425,dahye,lean_left,1
121,1786867448.718237,0,0,29,247,292,587,536,559,467,213,0,0,101,291,300,317,283,185,651,631,715,678,601,597,0,75,203,141,0,201,635,423,dahye,lean_left,1
122,1786867448.718567,0,0,29,247,293,587,547,559,468,213,0,0,105,293,297,317,283,189,651,630,709,681,603,597,0,79,205,139,0,201,639,425,dahye,lean_left,1
123,1786867448.718911,0,0,28,245,303,589,537,565,472,216,0,0,104,292,299,317,284,184,651,629,723,681,599,601,0,73,204,144,0,203,639,425,dahye,lean_left,1
124,1786867448.719219,0,0,28,249,291,587,539,563,471,213,0,0,102,292,300,340,283,188,659,628,723,680,603,599,0,71,203,141,0,203,640,425,dahye,lean_left,1
125,1786867448.719527,0,0,30,247,296,589,539,559,469,205,0,0,101,293,299,317,283,183,651,632,723,680,599,599,0,73,203,147,0,201,637,423,dahye,lean_left,1
126,1786867448.719839,0,0,23,247,295,589,541,560,471,207,0,0,104,291,301,317,285,181,653,623,723,681,604,599,0,75,204,137,0,203,639,425,dahye,lean_left,1
127,1786867448.720145,0,0,26,246,295,585,539,555,469,223,0,0,105,293,298,319,283,189,652,627,723,679,605,601,0,77,203,143,0,203,635,424,dahye,lean_left,1
128,1786867448.720462,0,0,27,247,287,587,537,561,471,214,0,0,101,293,296,317,285,185,652,630,723,681,603,599,0,73,203,140,0,197,645,429,dahye,lean_left,1
129,1786867448.720769,0,0,27,247,286,587,538,561,471,212,0,0,105,292,300,315,285,184,651,631,719,681,602,600,0,72,202,143,0,203,639,425,dahye,lean_left,1
130,1786867448.721075,0,0,29,246,289,593,541,563,469,211,0,0,103,291,299,319,284,185,655,627,723,681,603,598,0,77,202,137,0,202,637,426,dahye,lean_left,1
131,1786867448.721390,0,0,29,246,287,589,539,559,467,213,0,0,105,291,299,315,284,187,659,631,723,680,603,599,0,76,203,143,0,203,639,425,dahye,lean_left,1
132,1786867448.721697,0,0,29,246,294,589,538,559,471,213,0,0,99,293,301,311,283,187,649,633,717,681,601,599,0,77,203,137,0,203,647,425,dahye,lean_left,1
133,1786867448.722013,0,0,29,247,295,589,538,565,471,202,0,0,99,291,297,316,284,187,649,631,717,681,600,597,0,75,203,149,0,203,645,425,dahye,lean_left,1
134,1786867448.722318,0,0,27,245,300,587,537,559,471,213,0,0,103,292,297,316,284,187,651,631,723,680,605,599,0,71,203,141,0,204,645,424,dahye,lean_left,1
135,1786867448.722629,0,0,27,246,293,588,539,563,469,211,0,0,89,292,301,318,283,187,653,633,726,681,595,598,0,54,202,138,0,205,649,425,dahye,lean_left,1
136,1786867448.722940,0,0,27,245,293,589,537,559,470,214,0,0,99,295,296,316,283,187,653,629,724,681,601,597,0,51,202,147,0,203,639,425,dahye,lean_left,1
137,1786867448.723246,0,0,27,245,295,588,535,563,475,215,0,0,94,287,315,317,283,185,653,631,717,680,603,599,0,73,203,147,0,203,639,425,dahye,lean_left,1
138,1786867448.723563,0,0,26,244,292,589,541,563,463,214,0,0,109,291,299,315,283,182,650,624,724,681,609,604,0,61,202,148,0,206,644,425,dahye,lean_left,1
139,1786867448.723869,0,0,21,247,293,589,541,575,469,217,0,0,85,286,296,315,283,185,652,629,723,682,600,600,0,73,203,142,0,206,647,425,dahye,lean_left,1
140,1786867448.724183,0,0,0,244,293,588,539,563,471,213,0,0,77,293,297,312,279,187,653,629,723,681,605,600,0,73,200,139,0,202,661,422,dahye,lean_left,1
141,1786867448.724488,0,0,0,243,293,589,539,562,470,211,0,0,71,285,295,312,280,185,665,629,722,681,603,603,0,75,201,137,0,205,647,427,dahye,lean_left,1
142,1786867448.724810,0,0,0,237,293,587,539,563,469,213,0,0,60,287,285,314,281,185,649,636,722,681,604,603,0,74,201,163,0,201,647,425,dahye,lean_left,1
143,1786867448.725132,0,0,0,246,291,591,539,562,471,215,0,0,55,285,297,311,277,187,651,629,733,682,602,605,0,81,200,139,0,209,645,425,dahye,lean_left,1
144,1786867448.725434,0,0,0,243,293,589,539,563,471,215,0,0,55,285,296,311,279,185,653,629,724,682,605,600,0,73,200,127,0,205,649,425,dahye,lean_left,1
145,1786867448.725744,0,0,0,243,291,590,540,564,478,213,0,0,51,283,288,309,279,187,653,629,721,681,607,602,0,73,199,138,0,205,644,425,dahye,lean_left,1
146,1786867448.726047,0,0,0,245,294,588,540,566,473,215,0,0,47,283,297,308,279,185,654,628,710,681,601,605,0,71,200,142,0,207,648,427,dahye,lean_left,1
147,1786867448.726353,0,0,0,249,292,589,539,563,471,213,0,0,51,285,294,309,279,185,653,629,719,684,603,589,0,73,200,138,0,211,639,427,dahye,lean_left,1
148,1786867448.726663,0,0,0,243,291,583,537,564,472,215,0,0,51,284,299,312,279,187,652,627,725,680,603,603,0,75,199,139,0,207,645,425,dahye,lean_left,1
