frame,timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,person,posture,trial
107,1786867292.825663,0,297,469,637,697,609,533,636,503,0,0,557,675,755,715,805,664,486,603,509,568,517,221,0,0,287,949,1044,0,0,0,0,dahye,cross_leg_left,1
108,1786867292.825999,0,296,470,637,697,610,533,639,503,0,0,559,676,755,715,807,664,475,603,509,569,517,223,0,0,291,951,1053,0,0,0,0,dahye,cross_leg_left,1
109,1786867292.826328,0,297,471,647,703,611,532,637,506,0,0,557,675,755,723,808,667,482,611,509,571,519,230,0,0,289,951,1061,0,0,0,0,dahye,cross_leg_left,1
110,1786867292.826658,0,299,473,651,703,611,534,639,507,0,0,551,676,757,716,812,668,483,606,523,573,520,237,0,0,279,949,1065,0,0,0,0,dahye,cross_leg_left,1
111,1786867292.826991,0,302,473,657,712,612,536,646,519,0,0,567,671,755,697,812,668,483,612,517,573,523,247,0,0,243,939,1076,0,0,0,0,dahye,cross_leg_left,1
112,1786867292.827348,0,306,476,659,713,613,537,647,521,0,0,566,669,749,721,812,665,483,605,523,575,523,260,0,0,182,925,1077,0,0,0,0,dahye,cross_leg_left,1
113,1786867292.827716,0,309,477,661,712,615,535,649,523,0,0,551,670,743,724,810,669,484,615,531,575,527,264,0,0,126,916,1079,0,0,0,0,dahye,cross_leg_left,1
114,1786867292.828060,0,311,477,662,713,615,537,651,529,0,0,541,661,733,723,809,665,478,615,508,579,523,265,0,0,99,901,1079,0,0,0,0,dahye,cross_leg_left,1
115,1786867292.828414,0,313,475,663,714,615,535,652,527,0,0,533,651,725,718,805,666,476,614,520,579,527,267,0,0,78,879,1073,0,0,0,0,dahye,cross_leg_left,1
116,1786867292.828747,0,317,479,665,715,615,539,653,533,0,0,538,637,713,714,805,665,475,613,523,579,524,267,0,0,75,875,1076,0,0,0,0,dahye,cross_leg_left,1
117,1786867292.829082,0,327,483,666,713,618,543,660,542,0,0,520,628,701,713,799,659,478,613,523,581,527,269,0,0,71,867,1069,0,0,0,0,dahye,cross_leg_left,1
118,1786867292.829426,0,319,489,667,712,619,541,663,549,0,0,506,616,699,709,800,660,473,613,527,581,529,273,0,0,63,867,1068,0,0,0,0,dahye,cross_leg_left,1
119,1786867292.829758,0,318,485,669,712,623,552,667,558,0,0,495,610,695,710,799,653,473,613,535,583,530,280,0,0,59,862,1070,0,0,0,0,dahye,cross_leg_left,1
120,1786867292.830104,0,319,493,671,709,624,543,675,570,0,0,499,607,695,709,797,651,473,615,531,585,531,291,0,0,59,871,1069,0,0,0,0,dahye,cross_leg_left,1
121,1786867292.830438,0,319,483,671,711,629,549,677,575,0,0,500,606,697,700,799,654,475,616,541,587,533,299,0,0,59,877,1067,0,0,0,0,dahye,cross_leg_left,1
122,1786867292.830770,0,315,493,671,711,633,549,680,576,0,0,502,605,700,696,803,637,469,618,537,593,535,311,0,0,57,890,1066,0,0,0,0,dahye,cross_leg_left,1
123,1786867292.831104,0,316,483,674,709,635,549,680,581,0,0,523,605,709,697,799,653,472,619,537,597,537,316,0,0,50,902,1071,0,0,0,0,dahye,cross_leg_left,1
124,1786867292.831418,0,319,482,669,703,636,549,681,582,0,0,503,608,711,699,799,645,473,619,537,597,541,329,0,0,28,907,1065,0,0,0,0,dahye,cross_leg_left,1
125,1786867292.831743,0,317,475,666,703,637,551,683,584,0,0,505,611,711,702,799,647,473,619,540,599,543,337,0,0,35,917,1065,0,0,0,0,dahye,cross_leg_left,1
126,1786867292.832069,0,317,477,665,702,645,551,684,585,0,0,517,613,715,701,800,639,477,623,543,601,543,342,0,0,55,935,1066,0,0,0,0,dahye,cross_leg_left,1
127,1786867292.832411,0,316,471,661,701,645,554,687,587,0,0,519,615,722,709,797,648,462,623,542,601,547,341,0,0,57,951,1086,0,0,0,0,dahye,cross_leg_left,1
128,1786867292.832740,0,315,473,661,699,647,555,692,591,0,0,523,617,724,703,800,647,477,623,547,603,548,345,0,0,69,978,1067,0,0,0,0,dahye,cross_leg_left,1
129,1786867292.833057,0,314,467,659,699,647,554,695,595,0,0,521,617,723,710,803,651,467,623,543,603,543,343,0,0,77,989,1071,0,0,0,0,dahye,cross_leg_left,1
130,1786867292.833375,0,309,466,652,695,647,553,700,599,0,0,525,617,725,717,805,647,475,619,544,603,542,341,0,0,83,995,1075,0,0,0,0,dahye,cross_leg_left,1
131,1786867292.833687,0,307,458,647,694,649,553,699,597,0,0,529,617,726,703,798,639,474,621,547,603,547,341,0,0,85,999,1075,0,0,0,0,dahye,cross_leg_left,1
132,1786867292.834012,0,301,453,644,687,647,554,699,599,0,0,529,619,725,701,797,645,475,620,543,604,547,343,0,0,87,989,1069,0,0,0,0,dahye,cross_leg_left,1
133,1786867292.834331,0,295,446,629,676,647,553,694,600,0,0,525,615,719,701,793,637,472,619,542,601,543,343,0,0,89,978,1060,0,0,0,0,dahye,cross_leg_left,1
134,1786867292.834643,0,294,438,631,670,647,554,696,599,0,0,529,618,717,697,790,633,475,619,547,603,543,345,0,0,93,967,1055,0,0,0,0,dahye,cross_leg_left,1
135,1786867292.834969,0,292,431,627,667,647,552,693,601,0,0,529,615,715,693,787,631,469,622,547,602,543,339,0,0,105,975,1055,0,0,0,0,dahye,cross_leg_left,1
136,1786867292.835284,0,287,428,621,663,639,551,694,601,0,0,525,612,711,691,787,627,471,618,543,599,540,330,0,0,105,980,1055,0,0,0,0,dahye,cross_leg_left,1
137,1786867292.835609,0,285,425,619,659,639,551,695,601,0,0,523,613,711,687,777,625,467,617,547,597,531,317,0,0,120,979,1055,0,0,0,0,dahye,cross_leg_left,1
