frame,timestamp,ch0,ch1,ch2,ch3,ch4,ch5,ch6,ch7,ch8,ch9,ch10,ch11,ch12,ch13,ch14,ch15,ch16,ch17,ch18,ch19,ch20,ch21,ch22,ch23,ch24,ch25,ch26,ch27,ch28,ch29,ch30,ch31,person,posture,trial
84,1786864971.977892,99,601,496,661,595,75,0,0,0,0,758,841,867,915,909,925,837,175,235,165,0,0,0,0,1054,1173,1127,767,559,469,0,0,yewon,lean_right,1
85,1786864971.978285,107,597,499,660,590,73,0,0,0,0,761,841,869,915,909,923,849,181,238,158,0,0,0,0,1049,1172,1127,759,539,467,0,0,yewon,lean_right,1
86,1786864971.978670,116,596,495,657,588,77,0,0,0,0,755,843,871,915,909,921,839,189,237,155,0,0,0,0,1045,1177,1126,751,533,461,0,0,yewon,lean_right,1
87,1786864971.979055,133,600,491,668,583,79,0,0,0,0,760,839,861,915,893,919,837,198,235,157,0,0,0,0,1035,1179,1117,740,529,455,0,0,yewon,lean_right,1
88,1786864971.979436,145,595,487,651,572,83,0,0,0,0,758,839,859,917,908,915,823,191,237,151,0,0,0,0,1039,1183,1119,739,509,442,0,0,yewon,lean_right,1
89,1786864971.979818,151,594,483,645,565,85,0,0,0,0,761,829,858,917,908,913,821,188,233,136,0,0,0,0,1041,1191,1117,729,498,429,0,0,yewon,lean_right,1
90,1786864971.980184,152,590,488,635,567,84,0,0,0,0,776,827,856,914,905,909,816,189,237,127,0,0,0,0,1051,1194,1114,731,484,410,0,0,yewon,lean_right,1
91,1786864971.980536,146,587,473,637,573,91,0,0,0,0,759,821,847,913,895,886,818,191,237,135,0,0,0,0,1063,1183,1106,702,460,377,0,0,yewon,lean_right,1
92,1786864971.980891,139,585,472,636,575,92,0,0,0,0,751,821,855,909,891,904,810,173,231,145,0,0,0,0,1065,1182,1094,683,435,357,0,0,yewon,lean_right,1
93,1786864971.981240,135,583,475,637,584,117,0,0,0,0,755,813,845,905,876,905,815,211,239,149,0,0,0,0,1059,1176,1077,646,421,315,0,0,yewon,lean_right,1
94,1786864971.981589,127,575,473,639,587,139,0,0,0,0,747,805,813,893,873,905,809,189,237,155,0,0,0,0,1048,1165,1067,605,405,279,0,0,yewon,lean_right,1
95,1786864971.981942,123,582,473,649,591,171,0,0,0,0,750,800,815,888,867,907,813,198,233,163,0,0,0,0,1043,1150,1063,586,399,271,0,0,yewon,lean_right,1
96,1786864971.982289,125,581,475,654,598,200,0,0,0,0,745,790,811,884,873,911,814,199,235,171,0,0,0,0,1039,1156,1061,570,392,268,0,0,yewon,lean_right,1
97,1786864971.982642,125,589,479,665,605,219,0,0,0,0,740,790,809,879,872,917,819,215,239,187,0,0,0,0,1031,1159,1061,559,390,269,0,0,yewon,lean_right,1
98,1786864971.982991,127,591,487,672,613,237,0,0,0,0,713,778,806,873,869,921,820,215,249,197,37,0,0,0,1019,1161,1063,567,396,264,0,0,yewon,lean_right,1
99,1786864971.983344,125,601,485,681,617,249,38,0,0,0,725,782,805,869,867,921,821,227,249,200,54,0,0,0,1017,1163,1063,575,409,269,0,0,yewon,lean_right,1
100,1786864971.983692,109,596,491,688,622,263,59,0,0,0,713,773,795,857,860,923,825,232,253,204,68,0,0,0,1015,1149,1061,589,435,299,0,0,yewon,lean_right,1
101,1786864971.984044,73,597,504,692,623,270,71,0,0,0,715,759,797,853,849,924,823,234,255,215,87,0,0,0,1012,1149,1063,595,473,377,0,0,yewon,lean_right,1
102,1786864971.984391,61,587,496,695,629,278,77,0,0,0,715,750,795,837,839,928,824,238,261,220,95,0,0,0,1005,1150,1061,597,493,423,0,0,yewon,lean_right,1
103,1786864971.984738,60,587,499,693,631,281,85,0,0,0,701,733,791,827,829,933,824,238,255,227,115,0,0,0,995,1143,1061,600,507,447,0,0,yewon,lean_right,1
104,1786864971.985111,53,587,499,695,633,291,89,0,0,0,701,718,787,845,827,935,825,245,263,231,152,0,0,0,985,1143,1059,600,522,455,0,0,yewon,lean_right,1
105,1786864971.985513,48,583,496,695,635,296,94,0,0,0,699,715,782,821,830,939,835,248,261,237,169,0,0,0,983,1143,1065,604,553,487,0,0,yewon,lean_right,1
106,1786864971.985869,47,582,499,693,639,301,109,0,0,0,688,727,782,813,837,943,843,251,281,235,199,43,0,0,970,1151,1064,613,651,509,0,0,yewon,lean_right,1
107,1786864971.986228,47,583,501,704,646,312,109,0,0,0,699,711,783,815,843,949,845,281,280,242,218,77,0,0,965,1163,1066,637,741,535,0,0,yewon,lean_right,1
108,1786864971.986607,41,593,503,712,648,316,121,0,0,0,685,715,783,815,847,949,849,265,286,247,230,99,0,0,959,1148,1069,651,789,559,0,0,yewon,lean_right,1
109,1786864971.986946,35,571,521,711,647,331,123,0,0,0,679,712,780,821,853,952,850,255,287,249,239,111,0,0,956,1151,1071,666,822,600,0,0,yewon,lean_right,1
110,1786864971.987288,28,571,507,709,648,334,125,0,0,0,677,703,781,815,855,952,857,275,296,249,245,120,0,0,953,1147,1076,678,841,635,0,0,yewon,lean_right,1
111,1786864971.987643,0,573,507,709,645,333,131,0,0,0,671,701,781,815,849,951,862,275,297,251,249,123,0,0,952,1149,1077,687,845,649,0,0,yewon,lean_right,1
112,1786864971.987969,0,564,505,710,645,332,124,0,0,0,677,700,779,815,831,951,867,275,297,261,247,121,0,0,951,1144,1079,691,847,649,0,0,yewon,lean_right,1
113,1786864971.988304,0,563,504,700,644,333,124,0,0,0,662,703,779,817,841,951,859,265,294,253,248,115,0,0,949,1161,1080,693,843,620,0,0,yewon,lean_right,1
114,1786864971.988630,0,558,503,698,647,333,123,0,0,0,677,703,779,819,837,951,855,263,293,251,246,102,0,0,952,1158,1095,690,824,599,0,0,yewon,lean_right,1
115,1786864971.988959,0,557,503,709,639,337,119,0,0,0,669,703,778,813,827,949,855,265,287,253,239,95,0,0,953,1149,1079,685,805,582,0,0,yewon,lean_right,1
116,1786864971.989296,0,558,499,697,646,331,121,0,0,0,677,711,779,812,824,949,853,255,291,245,237,88,0,0,953,1165,1077,683,793,557,0,0,yewon,lean_right,1
117,1786864971.989623,0,558,499,697,633,327,119,0,0,0,677,700,779,815,827,951,844,251,285,247,234,78,0,0,969,1157,1075,675,789,553,0,0,yewon,lean_right,1
118,1786864971.989964,0,557,499,693,636,324,119,0,0,0,677,711,779,809,815,950,838,263,285,251,232,69,0,0,975,1159,1078,667,789,555,0,0,yewon,lean_right,1
119,1786864971.990292,0,559,500,702,637,318,117,0,0,0,683,725,781,813,813,946,831,249,277,247,229,62,0,0,987,1145,1075,659,793,555,0,0,yewon,lean_right,1
120,1786864971.990635,0,557,493,695,631,315,115,0,0,0,685,699,781,810,821,948,822,251,280,248,229,61,0,0,997,1149,1069,659,798,601,0,0,yewon,lean_right,1
121,1786864971.990965,0,552,493,695,628,313,111,0,0,0,687,716,781,809,812,941,823,244,279,247,227,71,0,0,1003,1143,1067,645,808,631,0,0,yewon,lean_right,1
122,1786864971.991291,0,547,490,681,617,310,109,0,0,0,693,712,781,808,815,941,815,248,275,246,229,78,0,0,1009,1151,1069,639,815,679,0,0,yewon,lean_right,1
123,1786864971.991633,0,539,483,697,609,306,102,0,0,0,693,718,783,805,819,939,805,243,276,248,231,89,0,0,1011,1131,1061,637,829,730,51,0,yewon,lean_right,1
124,1786864971.991952,0,521,475,675,599,297,101,0,0,0,695,723,781,800,813,936,799,237,276,247,233,102,0,0,1016,1134,1055,635,841,783,107,0,yewon,lean_right,1
125,1786864971.992268,0,503,473,666,599,307,111,0,0,0,696,713,781,798,807,935,797,237,280,247,235,109,0,0,1015,1129,1055,633,845,780,189,0,yewon,lean_right,1
126,1786864971.992575,0,495,469,659,585,298,105,0,0,0,695,738,781,796,804,931,789,233,279,249,238,117,0,0,1015,1135,1051,627,837,775,205,0,yewon,lean_right,1
127,1786864971.992883,0,485,463,654,582,293,105,0,0,0,699,716,781,789,793,927,782,231,279,247,239,121,0,0,1017,1129,1052,620,805,748,175,0,yewon,lean_right,1
128,1786864971.993204,0,474,460,653,581,296,93,0,0,0,696,719,777,788,783,925,789,236,276,248,239,123,0,0,1015,1127,1053,609,749,708,149,0,yewon,lean_right,1
129,1786864971.993514,0,468,461,653,585,295,107,0,0,0,693,711,773,781,764,927,795,233,270,237,237,120,0,0,1014,1123,1049,600,694,695,141,0,yewon,lean_right,1
130,1786864971.993827,0,463,461,654,589,297,107,0,0,0,693,713,765,776,760,921,797,237,271,246,237,121,0,0,1013,1125,1047,595,685,695,147,0,yewon,lean_right,1
131,1786864971.994137,0,462,461,653,591,298,109,0,0,0,691,714,765,777,775,927,791,236,273,247,239,125,0,0,1011,1125,1049,601,691,701,157,0,yewon,lean_right,1
132,1786864971.994445,0,463,459,660,596,300,109,0,0,0,685,711,764,778,777,931,783,233,281,247,244,127,0,0,1007,1144,1047,607,701,715,183,0,yewon,lean_right,1
133,1786864971.994761,0,471,465,661,594,307,115,0,0,0,687,711,763,779,787,931,794,238,281,249,245,139,0,0,1005,1127,1049,615,721,729,213,0,yewon,lean_right,1
134,1786864971.995067,0,482,461,661,603,312,118,0,0,0,686,713,763,781,791,932,792,243,283,252,253,152,0,0,1003,1125,1050,615,729,741,219,0,yewon,lean_right,1
135,1786864971.995385,0,486,460,666,615,319,120,0,0,0,685,711,763,785,791,933,789,247,286,247,253,151,0,0,999,1127,1051,617,727,735,221,0,yewon,lean_right,1
136,1786864971.995715,0,487,461,666,610,326,124,0,0,0,685,711,763,787,792,933,790,246,285,251,263,155,0,0,987,1127,1049,614,727,739,229,0,yewon,lean_right,1
137,1786864971.996022,0,487,467,667,616,326,125,0,0,0,685,711,763,786,782,932,796,243,284,253,261,156,0,0,973,1133,1051,615,734,739,227,0,yewon,lean_right,1
138,1786864971.996334,0,489,465,669,615,329,137,0,0,0,677,701,755,779,777,933,789,239,269,253,263,158,0,0,955,1125,1051,613,763,738,231,0,yewon,lean_right,1
139,1786864971.996640,0,487,467,669,613,325,127,0,0,0,675,701,751,775,765,933,788,245,280,253,263,159,0,0,938,1119,1055,617,791,733,243,0,yewon,lean_right,1
140,1786864971.996954,0,480,461,669,613,327,133,0,0,0,669,700,745,763,760,932,781,235,281,251,261,159,0,0,923,1123,1067,652,807,744,253,0,yewon,lean_right,1
141,1786864971.997258,0,477,470,671,615,333,133,0,0,0,663,695,733,755,772,931,775,231,277,243,261,157,0,0,915,1131,1084,687,809,734,239,0,yewon,lean_right,1
142,1786864971.997567,0,476,468,670,615,317,133,0,0,0,659,687,727,746,781,927,767,220,273,249,261,158,0,0,917,1140,1101,713,805,725,233,0,yewon,lean_right,1
143,1786864971.997884,0,467,459,670,615,328,127,0,0,0,653,684,723,741,789,921,761,210,277,249,253,156,0,0,922,1144,1119,727,793,709,231,0,yewon,lean_right,1
144,1786864971.998193,0,459,455,672,616,325,125,0,0,0,649,679,723,741,799,915,745,213,275,245,263,156,0,0,919,1147,1131,741,780,680,189,0,yewon,lean_right,1
145,1786864971.998509,0,457,454,671,619,329,133,0,0,0,648,675,719,747,808,909,744,210,281,248,263,155,0,0,920,1151,1143,749,761,676,171,0,yewon,lean_right,1
146,1786864971.998820,0,461,457,675,616,329,137,0,0,0,636,666,727,749,808,911,739,207,279,249,265,155,0,0,917,1151,1149,760,742,668,159,0,yewon,lean_right,1
147,1786864971.999130,0,463,459,679,621,329,136,0,0,0,627,667,724,751,821,907,740,211,283,251,264,163,0,0,917,1151,1151,775,716,666,159,0,yewon,lean_right,1
148,1786864971.999446,0,471,461,681,627,339,140,0,0,0,637,667,723,761,821,909,733,215,277,260,265,157,0,0,917,1161,1159,781,683,663,149,0,yewon,lean_right,1
149,1786864971.999753,0,478,463,689,632,340,149,0,0,0,647,667,726,761,822,915,737,216,285,253,266,159,0,0,917,1165,1165,789,660,659,138,0,yewon,lean_right,1
150,1786864972.000058,0,485,467,694,637,343,149,0,0,0,647,665,729,764,823,911,743,220,293,247,265,163,0,0,919,1171,1161,792,650,653,135,0,yewon,lean_right,1
151,1786864972.000356,0,487,461,697,635,346,151,0,0,0,647,667,729,762,825,919,743,235,296,263,267,164,0,0,919,1171,1163,797,632,650,121,0,yewon,lean_right,1
152,1786864972.000650,0,487,471,698,637,349,155,0,0,0,645,665,731,764,817,920,751,227,295,264,267,164,0,0,917,1173,1163,803,621,639,101,0,yewon,lean_right,1
